,Text,User_name,id,location,prob,status
8857,Inside @realDonaldTrump lurks nothing more than a #BlackSoul #ImWithHer #NeverTrump @HillaryClinton  https://t.co/ZVaHdwFWWa,brighamboi,15574123,"Massachusetts, USA",0.666666666667,neutral
8858,RT @Nvr4Get91101: Trump tours flood-ravaged Louisiana -- BEFORE @POTUS @BarackObama or Wannabe POTUS @HillaryClinton https://t.co/vwLlGBE88Q,ATrumping,716156428289847296,"Texas, USA",0.8,neutral
8859,RT @jbreesenaz: Justice department won't lift a finger against @HillaryClinton but will come after our sherif. #MakeAmericaFair  https://t.,NikkiGoeser,2509367595,"Nashville, TN",0.555555555556,neutral
8860,@v2drop @MaddowBlog @HillaryClinton @iava @MSNBC oh look an insult from a liberal! How original! Must come in Hillbot manual 101,terrymendozer,2801177472,"Arizona, USA",0.55,neutral
8861,RT @ReneeofSoCalif: and yet she is polling over 60% in national polls?  https://t.co/UCxoFzOvUi,sag2horses,51967388,"Jacksonville, Fl.",0.538461538462,neutral
8862,@HillaryClinton Maybe you could do something to help this hero. Tell him how you remained above the law https://t.co/GxPWHgqtPX,truestormlover,378054350,Trump Sucks Small Hands,0.526315789474,hate
8863,"@HillaryClinton your nominee defeats your own argument. inner city billionaire white rpub, nyc=wealthy https://t.co/9i85gbM8ey",pj_reed_407,743087502475546625,"Fort Lauderdale, FL",0.714285714286,neutral
8864,@mlinardy @Carman2Suzie @Louisepsb @BernieSanders @HillaryClinton @Elect_Justice But I don't think weighted differently from 08 &amp; Obama won.,omearan,161862736,Chicago,0.647058823529,neutral
8865,"Read more at: 

https://t.co/MyLcVlI52m

https://t.co/3Q8SdVf2zQ https://t.co/FuSuPJfc9c",__SERIOUSLY___,747602443836395520,United States,0.666666666667,neutral
8866,RT @hale_razor: Hi @HillaryClinton How much money has your Clinton Foundation donated to Louisiana flood relief? I hear it's a charity.,StanSmithTexas,309084192,"Midland, Texas",0.52380952381,neutral
8867,"RT @FoxNews: .@realDonaldTrump slammed @HillaryClinton on Twitter, asking #WheresHillary? https://t.co/akvIcDgAL8",bew1006,749054038851805184,"Sunrise Manor, NV",0.9,neutral
8868,@handley_dix @jend0315 @Heavens211 @HillaryClinton @Socksguy @YodaLoco @LaShawnGreeeen Wasn't it just wedding info? She's queen bitch!,fityshadesofred,750239178,Screwed Up Land of O,0.8,neutral
8869,"https://t.co/rA6cQBk1Uc @realDonaldTrump @HillaryClinton @maddow Well, he did say he likes debt. About that he's honest. (^)",SueReling,4754508192,"Carson City, NV",0.5,neutral
8870,@HillaryClinton @BettyBuckley Hillary channels Sondheim: I'm Still Here! https://t.co/anDqPZnOdr,CandidArtanis,763760859520925697,"Pennsylvania, USA",0.777777777778,neutral
8871,RT @1st4pres: #WeirdConversationStarters My name is @HillaryClinton and #cajunlivesmatter doesn't matter to me https://t.co/2pa6OkJfzD,DrDeniseShaw,20535863,"T: 32.705515,-117.1694",0.571428571429,neutral
8872,Hahahah.... It's the other way around.  Not buying it.  https://t.co/JUAflbiWei,Esoj33324486,3775451659,"Compton, CA",0.7,hate
8873,RT @NadelParis: THIS is what people of Louisiana need!-toys!? #clueless #Narcisse #NeverTrump #RepublicansForHillary @HillaryClinton https:,davidtrusjknir,2456619025,"Dallas, Texas",0.666666666667,neutral
8874,RT @causticbob: who ya gonna call? @HillaryClinton! https://t.co/GOfpUPTsY9,headnev,59688550,North Carolina,0.75,neutral
8875,"RT @CalFreedomMom: .@HillaryClinton &amp; #Democrats 

You can't have my country
You can't have my guns

And I don't want your handouts! https:",Butch_Thompson,39886861,"Walhalla, SC",0.409090909091,hate
8876,"RT @DiamondandSilk: .@DiamondandSilk have a Precise and Clear Message for Crooked Hillary. @HillaryClinton is still a Crook in our Book.
ht",Melindahaldima2,753269552775958528,"New Jersey, USA",0.52380952381,neutral
8877,"RT @WorldForBernie: Al Gore didn't win his Home State. @HillaryClinton doesn't even have a real home state! She'll lose.
#GreenTownHall htt",zokavera3344,3225968198,"San Pedro, Los Angeles",0.619047619048,neutral
8878,Did Al slam @HillaryClinton?Maybe that would be sexist or racist or whatever else the #libtard can come up 4 excuse  https://t.co/8N6KWEjoAz,VroomVroomUSA,759044070874415104,"Raleigh, NC",0.47619047619,neutral
8879,RT @jbreesenaz: Justice department won't lift a finger against @HillaryClinton but will come after our sherif. #MakeAmericaFair  https://t.,NARNfan,80403579,Look this link now!,0.555555555556,neutral
8880,@HillaryClinton @sahilkapur trump was asked not to go his dumb behind took 49 seconds 2 hand out play dough big help no points scored,dawnewithane,110035044,"New York, NY",0.541666666667,neutral
8881,RT @memesuppIy: GO TO JAIL ALREADY @HILLARYCLINTON https://t.co/oTthLSOhJN,CodyHofmann_,1703262067,"West Monti, Minnesota",0.75,neutral
8882,RT @NRA: #Fact: The #2ndAmendment is on the ballot this November. ALL #2A supporters must unite to defeat @HillaryClinton #NeverHillary,GucciGrant_,2230999404,UCSB '20,0.6,neutral
8883,@FoxNews @HillaryClinton @FoxNewsInsider @realDonaldTrump  Party break in at Watergate Hotel. Was he in desperate need of that information?,FrankTCardenas,3975182852,"California, USA",0.444444444444,neutral
8884,RT @Samsays5: Did you know @HillaryClinton was fired from Watergate Commission for fraud/ethics violations?  #HillaryLeaks https://t.co/VKi,TDennis17,2771503019,North America,0.625,neutral
8885,"RT @Trump4Pres0225: Next .@HillaryClinton will try to call on masses to cross our border on Election Day, vote, get paid, go home  https://",winwarchr,486882714,"North Bergen, NJ",0.478260869565,neutral
8886,Why I Can't Support @HillaryClinton... https://t.co/prB8rZbvf3,need4trth,16797442,"San Mateo, CA",0.5,neutral
8887,OMG ppl u gotta watch it's funniest EVER @realDonaldTrump @HillaryClinton @BernieSanders #MarchForTrump  https://t.co/X4SLvm2nua,carlawinston5,4730217577,"Seminole, TX",0.846153846154,neutral
8888,@vigtar1 @pereira_ariela @theblaze @HillaryClinton https://t.co/wVjU7etBAY Even the bat-sh*t crazy Progressive LA Times is in panic mode!?!,sluggoD54,1713036884,Hell-Hole of Hope & Change!,0.6875,neutral
8889,"October 2010
#OPUNITED
@lauramorelliphd automatic #setup I Following u 
I did not

#ALERTS
#MostVIP @HillaryClinton @billclinton @HFA @ABC",Law1Gloria,2753743832,United States,0.777777777778,neutral
8890,"RT @iamgavinjames: Based off of this very poll, @HillaryClinton is unfit to be #POTUS! She lacks the integrity our country deserves! https:",shepbiz,123365617,U.S.A.,0.545454545455,neutral
8891,RT @NadelParis: THIS is what people of Louisiana need!-toys!? #clueless #Narcisse #NeverTrump #RepublicansForHillary @HillaryClinton https:,nagstromlight,2391938653,Indiana,0.666666666667,neutral
8892,@Luxe_JeanMarie congrats @HillaryClinton,TheDaouf,486091504,Ile-de-FranceVie,1.0,neutral
8893," @HillaryClinton Picks #TPP and Fracking Advocate To Set Up Her @WhiteHouse

https://t.co/LOXjIWbYZX",jmhamiltonblog,241640955,blogosphere!,0.692307692308,neutral
8894,@HillaryClinton Well he sure as hell dosent hire the worst or he wouldn't be so successful. Who have u ever hired? NO ONE . Enough of ur BS,Jolena3,37590318,"New Jersey, USA",0.357142857143,hate
8895,"Right to FOOD, HEALTHCARE, HOUSING, EDUCATION &amp; SUBSIDIES- Even Libya had it before @HillaryClinton killed Gaddafi
#TransformAmericaIn5Words",WorldForBernie,2689574322,"California, USA",0.588235294118,neutral
8896,"I say this because 1) I'm a freaking local media darling, and 2) lets be honest when. @HillaryClinton wins POTUS I'm outta #southbend &gt;DC!",FakeButtigieg,511412766,"South Bend, IN",0.625,neutral
8897,"@NoMoreRomney @HillaryClinton more leaks fro the HITLARY campaign, cant blame WIKILEAKS for this one",barry2959,2991019906,Lexington S.C.,0.5,neutral
8898,RT @Samsays5: Did you know @HillaryClinton was fired from Watergate Commission for fraud/ethics violations?  #HillaryLeaks https://t.co/VKi,nananw,75671794,"Olympia, WA",0.625,neutral
8899,RT @jbreesenaz: Justice department won't lift a finger against @HillaryClinton but will come after our sherif. #MakeAmericaFair  https://t.,CatsMeow2222,2282687281,"Michigan, USA",0.555555555556,neutral
8900,RT @foxnation: It's Ba-a-ack! @HillaryClinton's 'Vast Right-Wing Conspiracy' https://t.co/nQeKIvFZf7,BeverlyWenzing1,758838913418997761,"Rogers, AR",0.888888888889,neutral
8901,@SeroneiCheison @2016_TrumPence @jacquelyn_pat @FoxNews @realDonaldTrump and @HillaryClinton likes racist people https://t.co/YrLSM6HuVY,Omerta4204,2378862200,U.S.A. (I hate politicians),0.727272727273,neutral
8902,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/HX6ifoZGqr by @HillaryClinton via @c0nvey,winlegend45,584027166,dansoman ,0.526315789474,neutral
8903,"RT @bfraser747:  ATTENTION
.
This is GEORGE SOROS   He is a very bad man. Not surprisingly he backs @HillaryClinton &amp; funds BLM https://t",JanChvojka,79491337,"esk Lpa, Czech Republic",0.541666666667,neutral
8904,"@HillaryClinton tweeted on Wednesday 8-17-16,
When someone shows you who they are, believe them the first time. https://t.co/5QOc5XjCaw",Ann_M_C,1723376107,United States,0.388888888889,neutral
8905,@KelemenCari Depends for @HillaryClinton while temple garment is for.@Evan_McMullin. ,Amcboxer1,2172483070,"New York, NY",0.7,neutral
8906,"RT @keywestcliff2: @WR_Systems @eavesdropann @cspanwj @HillaryClinton #Hillary nears mental, emotional, physical collapse, plus cancerous l",WR_Systems,27385174,Events in 2016 & Beyond,1.0,neutral
8907,If we vote our HOPES we WILL have President @DrJillStein or @GovGaryJohnson b/c our FEARS tell us 2 vote @HillaryClinton or @realDonaldTrump,Michael_Ludden,14574121,"Mountain View, California",0.5,neutral
8908,"RT @tdappel: Seriously, I'd take the decision-making of @HillaryClinton on her deathbed over that of a perfectly healthy @realDonaldTrump.",3ative,44356030,United Kingdom,0.526315789474,neutral
8909,"RT @HillaryforAZ: Making calls for @HillaryClinton is fun and easy. Just ask @MayorStanton. Thanks for joining us today, Mr. Mayor! https:/",RobbieSherwood,24757092,Arizona,0.52380952381,neutral
8910,"RT @bfraser747:  TRANSLATION 

#ClintonCrimeFoundation won't except foreign if @HillaryClinton wins instead OBAMA FOUNDATION will https:",carrieksada,2596413645,"California, USA",0.6875,neutral
8911,@kachninja @iamgreekdiva @GSorensen @CNN I'm not voting for @HillaryClinton I was playing the #WheresHillary game! #winning ,MakinSumNoize,2934202507,USA,0.647058823529,neutral
8912,"RT @Law1Gloria: October 2010
#OPUNITED
@lauramorelliphd automatic #setup I Following u 
I did not

#ALERTS
#MostVIP @HillaryClinton @billcl",Law1Gloria,2753743832,United States,0.777777777778,neutral
8913,@FoxNews @HillaryClinton @FoxNewsInsider @realDonaldTrump Richard Nixon was trying to stay a step ahead of the Socialist movement,FrankTCardenas,3975182852,"California, USA",0.588235294118,neutral
8914,RT @Ann_M_C: @HillaryClinton Billionaire Tied to Russian Mob to Hold Fundraiser for Hillary Clinton https://t.co/tV8KzZHtcK,Peters2Marilynj,4601079372,"Arizona, USA",0.733333333333,neutral
8915,"Why is @HillaryClinton hiding the #Transcripts??
#NeverHillary #NeverTrump BOTH *R* #Wrong4America #Wrong4ThePlanet https://t.co/nmYNIQffum",shipman96,576215318,Illinois,0.769230769231,neutral
8916,@upayr @HillaryClinton @AP_Politics @AP @PolitiFact if you trust snopes you have much to learn. Been proven to lie @snopes,mpfsr69,96481476,"cleveland, Ohio",0.526315789474,neutral
8917,RT @MarcoGutierrez: @TheRock what are the chances you will help us #LatinosForTrump on our #OperationTacoBowl vent against @HillaryClinton,PCsReasy,15197900,U.S.A.,0.555555555556,neutral
8918,"RT @SteveBauer24: Where's @HillaryClinton? Well, she is not in Louisiana and she wasn't available to the Bengazie victims. https://t.co/Ymd",mlhgoodwin19,2867854738,USA,0.421052631579,neutral
8919,RT @causticbob: who ya gonna call? @HillaryClinton! https://t.co/GOfpUPTsY9,rkf1215,3961519173,"New York, NY",0.75,neutral
8920,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/lc30Wuqc1D by @HillaryClinton via @c0nvey,WILBERGB,425313348,Bogot D.C. Colombia,0.526315789474,neutral
8921,Good luck with that stadium full if promoting @HillaryClinton We aren't with you on that. That is not our revolution https://t.co/KEzBCckbH5,graydaygamer,2416940856,"Redmond, Wa",0.333333333333,neutral
8922,"watch this @HillaryClinton  you are clearly the murderer. you should be in jail or get the electric chair.  
https://t.co/46YdVcJF1a",Trumpforpotus16,276749860,space,0.578947368421,hate
8923,"@PaulMcCartney @HillaryClinton Yet another reason to love Paul, as if we needed one. Lucky Hillary. Lucky Paul ",Lefty_McBlue,178832436,Portland,0.5,neutral
8924,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/3H3O6dg7ms by @HillaryClinton via @c0nvey,EduardoRA01,3907186165,Dominican Republic,0.526315789474,neutral
8925,"RT @Hillary2016Pres: ""We must continue to expand opportunities for all Americans."" @HillaryClinton #disabilityrights #GOPdebate https://t.c",Liamsassy6,2281325131,"Alamogordo, New Mexico",0.666666666667,neutral
8926,"@nitroxnut @FoxNews @HillaryClinton  you gonna need more nazi  to win this election, import them from russia... they still have some.",notivacilon,255504889,new york,0.45,neutral
8927,Never count on polls - https://t.co/BM25JNhtm1 #TrumpPence16 #MakeAmericaGreatAgain https://t.co/E3NAtNWdQQ,Gunner2683,767069175336534016,"Key West, FL",0.666666666667,neutral
8928,@FoxNews @realDonaldTrump @HillaryClinton She's recuperating from all the press conferences she attended in the past year?,JULY191947,2942219102,"New Orleans, LA",0.625,neutral
8929,RT @NadelParis: THIS is what people of Louisiana need!-toys!? #clueless #Narcisse #NeverTrump #RepublicansForHillary @HillaryClinton https:,collincrawf2ord,703670626960154625,South Florida,0.666666666667,neutral
8930,@FoxNews @HillaryClinton @realDonaldTrump must be rigged by the MSM. Only polls that show Trump leading are credible.  #FairModerators.,Shamaan18,760509611850002432,"New York, NY",0.611111111111,neutral
8931,RT @VoteHillary2016: .@HillaryClinton up by 12 points over @realDonaldTrump in Virginia according to latest @QuinnipiacPoll via @FoxNews ht,zzwarrior9624,3189187008,"Los Angeles, CA",0.555555555556,neutral
8932,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/NkHPD2pctB by @HillaryClinton via @c0nvey,whiteandmcd,25165912,"Ottawa, Ontario, Canada",0.526315789474,neutral
8933,RT @PoliticalShort: If dead bodies of Syrian refugees were floating down streets of #LA @HillaryClinton @POTUS would be their. But it's jus,Porkjack,876887677,Middle America,0.545454545455,neutral
8934,"RT @bfraser747:  ATTENTION
.
This is GEORGE SOROS   He is a very bad man. Not surprisingly he backs @HillaryClinton &amp; funds BLM https://t",carrieksada,2596413645,"California, USA",0.541666666667,neutral
8935,RT @Louisepsb: @mlinardy @Carman2Suzie @omearan @BernieSanders @HillaryClinton So glad Schultz is gone!,mlinardy,1288193712,"Antioch, CA",0.75,neutral
8936,@GlobeOpinion @Indira_L @HillaryClinton @thehill @politico @AC360 @CNNPolitics @hardball @meetthepress @MSNBC @ABC That is right~,kadar_k,303495844,Islamabad ,0.857142857143,neutral
8937,RT @TeamTrumpAZ: she sits back while her lawyers do her dirty work and tell her what to say next #Puppet https://t.co/aLfJL4ZrJK,SandraA70468606,4221776955,United States,0.47619047619,neutral
8938,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/UyhxEzNAvE by @HillaryClinton via @c0nvey,agbajeaderinol2,4728340282,Lagos,0.526315789474,neutral
8939,@HillaryClinton @sahilkapur funny enough trump was sued 4 not renting 2 us just like his daddy was b4 him,dawnewithane,110035044,"New York, NY",0.631578947368,neutral
8940,RT @BowenMychael: @WhiteHouse @POTUS sadly your @BLMNational &amp; @HillaryClinton are selling off our land &amp; resources to foreign comps https:,clairemicu47,476388486,phillipines,0.65,neutral
8941,"@Deadspin @HillaryClinton @realDonaldTrump Trump isn't talking about SPORTS - but leave it to you Dems to ""appear"" patriotic! #Hillary4JAIL",bonrepub,756921598721060864,Centered,0.526315789474,neutral
8942,RT @healybaum: Florida @realDonaldTrump is bringing the A game! Volunteer today to be a part of history and defeat @HillaryClinton  https:/,naj05,65892745,Arkansas,0.571428571429,neutral
8943,@HillaryClinton @realDonaldTrump Republican or #Democrat that candidate's main concern shouldn't be power but improving every American life,AD_WHITMAN,735633664696946689,Somewhere in America,0.529411764706,neutral
8944,"RT @bfraser747:  Veterans

#Vet suicide rate is 22/day &amp; are dying waiting for healthcare. @HillaryClinton won't change a thing https://t",Steven31015146,930808560,Semper Fi.....Freedom or Die,0.571428571429,neutral
8945,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",crabtrem,22420450,"Hawaii, United States",0.55,neutral
8946,RT @nycjim: .@johnastoehr is up to No. 87 in his epic @HillaryClinton #doublestandard #sexism tweetstorm. Hoping he hits 100. https://t.co/,JonathanMHall,15290026,"Austin, TX",0.7,neutral
8947,"RT @bfraser747:  #ClintonCrimeFoundation

Your promises not receiving foreign donations mean nothing.Stop them now @HillaryClinton https:",fletch63_d,357528866,"New York, USA",0.6875,neutral
8948,"Retweeted Brian Fraser  (@bfraser747):

WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton... https://t.co/WKhqQ3ldvO",crabtrem,22420450,"Hawaii, United States",0.6,neutral
8949,RT @NadelParis: THIS is what people of Louisiana need!-toys!? #clueless #Narcisse #NeverTrump #RepublicansForHillary @HillaryClinton https:,cedcas2,2476247486,"Arcadia, California",0.666666666667,neutral
8950,RT @txcelat: This is who they are..... #ANARCHISTS  #TRUMPSARMY #WheresHilary https://t.co/LsMsIapEqu,StopNMarxist57,533530422,One Of The 57 States,0.636363636364,neutral
8951,"Corrupt dealings of crooked @HillaryClinton will be stopped under @realDonaldTrump &amp; money will bless Americans.

https://t.co/RQ41Qx9UD3",appiusforum,16912931,"Spring, TX, USA",0.5,neutral
8952,"RT @JohnnySurfDoggy: @SandraTXAS @realDonaldTrump @HillaryClinton =HAS BEEN LOOKING SICKLY LATELY, NOT FIT TO BE POTUS,TOO WEAK, UNSTABLE h",GYFHAS,2444382308,"Hogtown, ON Canada",0.666666666667,neutral
8953,This is a preview of what a @HillaryClinton vs. @realDonaldTrump debate will look like. Facts and calm vs. Bluster. https://t.co/G2Utjwmf90,truth_trumpet,741131879412305920,The USA  ,0.55,neutral
8954,RT @carlawinston5: OMG ppl u gotta watch it's funniest EVER @realDonaldTrump @HillaryClinton @BernieSanders #MarchForTrump  https://t.co/X4,carlawinston5,4730217577,"Seminole, TX",0.866666666667,neutral
8955,@HillaryClinton and @billclinton always getting special treatment no one else in America gets. #NotWithHer https://t.co/KbfTSWKDKv,coryjcrowley,15224861,"Washington, D.C. / Iowa",0.6,neutral
8956,RT @BowenMychael: @WhiteHouse @POTUS sadly your @BLMNational &amp; @HillaryClinton are selling off our land &amp; resources to foreign comps https:,ZKlelnwolterink,291726429,"Sheldon, Iowa",0.65,neutral
8957,RT @amac5001: He is President Trump!!!!  @HillaryClinton and @POTUS don't look presidential at all. They only want your  vote. https://t.co,birdiemacpac,588871420,"Palm Springs, CA",0.45,neutral
8958,"RT @LincolnBevers: LET'S TAKE AN ACTUAL, UNBIASED POLL.
VOTE &amp; RETWEET (often as possible)
@realDonaldTrump @HillaryClinton
#THINK2016",sgdickerson,66833661,"Spring,TX.",0.764705882353,neutral
8959,@bijan @HillaryClinton @laurensabet How do you guys meet (future) presidents all the time? I must be doing something wrong. ;),JohnnyPatience,486572544,Neverland,0.6,neutral
8960,RT @PatrietteAz: It's BASIC release ur taxes so we can vet you! https://t.co/ldQ519gKxz,bajagal56,4850669174,United States,0.538461538462,neutral
8961,"THIS @cspanwj real leader @realDonaldTrump vs @HillaryClinton @POTUS who failed to show up for 100,000 flood victims https://t.co/dDy7QoBt5D",WR_Systems,27385174,Events in 2016 & Beyond,0.611111111111,neutral
8962,RT @StillBernin: #DemsInPhilly #DemConvention why are we even pretending that @HillaryClinton is a viable option? @BernieSanders https://t.,GoofballZadai,2292136402,PA,0.647058823529,neutral
8963,"""Police Violence is as terrorizing as ISIS."" - @HillaryClinton.
This bitch wants to be president but is comparing our officers to ISIS??",Atomsmasher702,3008436547,"Las Vegas, NV",0.5,neutral
8964,"RT @Sdonna361W: @We_R_Trump @HillaryClinton @atensnut 
Still they had the nerve to treat these.women terribly.Its shameful.
You hear me HRC",We_R_Trump,21471958,We are Trump,0.578947368421,neutral
8965,@HillaryClinton @terrymendozer and we believe in her apology than Trumpanzees excuses,hhr05,287007855,Here in There,0.545454545455,neutral
8966,RT @FoxNews: .@HillaryClinton Campaign Using Undocumented 'Dreamers' to Boost Latino Vote https://t.co/IiOoVO2FmI,bydefault,16974310,Twitty City,0.75,neutral
8967,"RT @Angela_Merkel_1: #BREAKING: MASSIVE FRAUD at @HillaryClinton Foundation!

https://t.co/ySN6RQRnyG

#NeverHillary
#LOCKHERUP
#DEMEXIT ht",shipman96,576215318,Illinois,0.923076923077,neutral
8968,#CrookedHillary is #UNFIT on many levels! morally corrupt #Liar and #unhealthy!!      #HillaryLeaks #LockHerUp https://t.co/EpxR6YDuqv,DZnutts1,965291425,MynutSack,0.714285714286,neutral
8969,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",Theresac2011,77618639,Central Illinois,0.565217391304,neutral
8970,@FoxNews @RealBenCarson @realDonaldTrump Why is @HillaryClinton not around?? Gotta ask some questions https://t.co/4OL6fMxtFZ,kayfsmith,4822538844,Texas,0.692307692308,neutral
8971,"RT @bfraser747:  ATTENTION
.
This is GEORGE SOROS   He is a very bad man. Not surprisingly he backs @HillaryClinton &amp; funds BLM https://t",Bass705,3163152794,God Bless our Veterans,0.541666666667,neutral
8972,RT @starsandstripes: ICYMI: Judge orders @HillaryClinton to answer questions on email use  https://t.co/nI8w5QGICB https://t.co/thKjEFc4AQ,CardenSherie,1488704443,"Villa Rica, Ga",0.642857142857,neutral
8973,@HillaryClinton Nirvana's bassist and two ex-politicians have a plan to save us from Trumpf https://t.co/rcEYBVT3xR,chigobiker,2957290169,"Chicago, IL",0.466666666667,neutral
8974,"FOOD, HEALTHCARE, HOUSING, EDUCATION &amp; SUBSIDIES- Even Libya had it all before @HillaryClinton had Gaddafi killed!
#TransformAmericaIn5Words",WorldForBernie,2689574322,"California, USA",0.588235294118,neutral
8975,RT @TrumpStudents: New endorsement for .@HillaryClinton https://t.co/7qBwmET2Pv,dnova03,3716932994,Somewhere over the rainbow.,0.714285714286,neutral
8976,@IngrahamAngle I thought I was the only 1 that noticed this w/ @HillaryClinton but no surprise @POTUS is famous for presto-chango dialect,BeulahJeanne,709182829037375489,USA ,0.5,hate
8977,RT @healybaum: Florida @realDonaldTrump is bringing the A game! Volunteer today to be a part of history and defeat @HillaryClinton  https:/,johnhodge1114,3289721230,"Fort Myers, FL",0.571428571429,neutral
8978,"RT @bfraser747:  #ClintonCrimeFoundation

Your promises not receiving foreign donations mean nothing.Stop them now @HillaryClinton https:",FrankFmc63608,1557605966,"Kailua, Hi",0.6875,neutral
8979,RT @VoteHillary2016: .@HillaryClinton up by 12 points over @realDonaldTrump in Virginia according to latest @QuinnipiacPoll via @FoxNews ht,JdwAttorney,2442031368,Southern California,0.555555555556,neutral
8980,RT @Hillary2016Pres: #TBT to when @HillaryClinton declared shes not *just* a progressive at last months Democratic Debate. #GOPdebate htt,AJizmeian,4603513879,ME,0.631578947368,neutral
8981,There's a great ad/video floating around from @HillaryClinton campaign about why he shouldn't be near them.... https://t.co/m97wGUgVC3,Specneedsmom4,118492640,"California, USA",0.411764705882,neutral
8982,@JohnnySurfDoggy @joe_warmington @SandraTXAS @realDonaldTrump @HillaryClinton Ya think? https://t.co/ce0RiTUHRo,GYFHAS,2444382308,"Hogtown, ON Canada",1.0,neutral
8983,RT @NadelParis: THIS is what people of Louisiana need!-toys!? #clueless #Narcisse #NeverTrump #RepublicansForHillary @HillaryClinton https:,93Apostolskaya,3303126393,Nevada,0.666666666667,neutral
8984,RT @WDFx2EU5: NORTH CAROLINA: Historic Black church says Supporting @HillaryClinton is like being with an abusive ex-spouse https://t.co/,coachkeane1,432130766,N.E. Ohio/W. Pennsylvania ,0.611111111111,neutral
8985,@HillaryClinton It really doesn't bother y'all that she cheated her way through the primaries?,chwfet,748958339799846912,"raleigh, nc",0.428571428571,hate
8986,"@realDonaldTrump @HillaryClinton  
Trump speaks to crowd of blonde-haired, blue-eyed supporters: https://t.co/V54LGto1dB",jeff_brady_33,758132609700524032,"Columbia, MD",0.818181818182,neutral
8987,"So that lesser evilism logic applies to swing states, right? Are there any swing states in this election anymore? https://t.co/zDmn4jIHFZ",AldoAntho,297093555,New Jersey,0.6,neutral
8988,Lets make it a million. Floridians to MAGA https://t.co/revkQK46hh,HenryOray,1426967479,"Detroit, MI",0.555555555556,neutral
8989,@CivilScream @HillaryClinton @FlipItDem @MrDane1982 she looks healthy https://t.co/lKVzGRqcy1,JosephStanley82,2379182562,Washington DC,0.75,neutral
8990,RT @isaacmurphy5288: @FoxNews @HillaryClinton @realDonaldTrump is getting his ass kicked from sea to shining sea whether you believe the or,bellatrova,1245111643,Deep in the heart of Dixie ,0.55,neutral
8991,@ForHillary @HillaryClinton what Hillary and dems really think about Latinos https://t.co/jWYdjdYonw,liberalexposer,760938412450848769,"Goose Creek, SC",0.545454545455,neutral
8992,It's a big club and we ain't in it. @HillaryClinton @realDonaldTrump @DrJillStein #IllusionofChoice #GeorgeCarlin https://t.co/MFFxZtVO3F,ElleLatham,29909029,Los Angeles CA,0.533333333333,neutral
8993,RT @SandraHartle: @USAelection @HillaryClinton more than half of her followers are being paid to follow her and post her nonsense.,DennisL656,334288260,"Florida, USA",0.65,neutral
8994,"RT @bfraser747:  #ClintonCrimeFoundation

Your promises not receiving foreign donations mean nothing.Stop them now @HillaryClinton https:",Steven31015146,930808560,Semper Fi.....Freedom or Die,0.6875,neutral
8995,Truly amazing! @HillaryClinton please share: https://t.co/RnjXll2xTU,RikRacer,19477792,DC Area,0.833333333333,neutral
8996,You my pay at the second window. @HillaryClinton thanks you for your contribution. https://t.co/eK0839Y06w,AMiddleton65,3343303213,"California, USA",0.428571428571,neutral
8997,"@HillaryClinton Please help Highly skilled immigrants, and their path to Green Card, Please support H.R.213 &amp; i140 EAD.",arpshriv,75970021,"San Jose,CA",0.555555555556,neutral
8998,@HillaryClinton @realDonaldTrump #Republican or #Democrat that candidate's main concern shouldn't be power but improving every American life,AD_WHITMAN,735633664696946689,Somewhere in America,0.529411764706,neutral
8999,RT @aaronsrgenus: @realDonaldTrump is fighting for the American people. While @HillaryClinton is fighting for her own self interest. https:,TomAdams9999,1890976934,Paradise,0.578947368421,neutral
9000,What say you @HillaryClinton? @seanhannity @lightlady @MBjorklund1963 @Reince @GeneMcVay @SharonMcCutchan @AllenWest https://t.co/WtsAtlVJ90,alexonthebayou,3280024586,"West Monroe, LA",0.75,neutral
9001,@HillaryClinton Who is the real racist? HILLARY IS!! VIDEO&gt;  https://t.co/u4LV7d1FGY,nocandodo,25900060,United States,0.6,neutral
9002,@Kimmy__Diane__ @kupajo322 @HillaryClinton I like Taurus caffeinated!,ToddHeadleeAZ,15685838,"Scottsdale, AZ",0.714285714286,neutral
9003,"@obamascrewingus @HillaryClinton People have more money to put into the economy unlike you, he is for Americans first!",TeriCottone,1899180835,Washington State,0.388888888889,hate
9004,"UK 
March 2010
#OPUNITED
@andrew_cotton automatic #setup I Following u
I did not

#ALERTS
GE @HillaryClinton @billclinton @ABSCBNNews @ABC",Law1Gloria,2753743832,United States,0.789473684211,neutral
